Model Year,Mfr Name,Division,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Carline Class Desc,Release Date,City CO2,Highway CO2,Combined CO2,Highway Fe
2023,FCA US LLC,Jeep,Wrangler 4dr 4X4,2.0,4,Auto(A8),21,,22,Turbocharged,Automatic,8,4-Wheel Drive,Small SUV 4WD,2022-08-01 00:00:00,423,374,404,24.0
2023,FCA US LLC,Jeep,Wrangler 4dr 4X4,3.6,6,Auto(A8),18,,20,Naturally Aspirated,Automatic,8,4-Wheel Drive,Small SUV 4WD,2022-08-01 00:00:00,489,386,443,23.0
2023,FCA US LLC,Jeep,Wrangler 4dr 4X4,3.6,6,Auto(A8),19,,21,Naturally Aspirated,Automatic,8,4-Wheel Drive,Small SUV 4WD,2022-08-01 00:00:00,461,373,421,24.0
2023,FCA US LLC,Jeep,Wrangler 4dr 4X4,3.6,6,Manual(M6),17,,19,Naturally Aspirated,Manual,6,4-Wheel Drive,Small SUV 4WD,2022-08-01 00:00:00,522,382,459,23.0
2023,FCA US LLC,Jeep,Wrangler 4dr 4X4,6.4,8,Auto(A8),13,,14,Naturally Aspirated,Automatic,8,4-Wheel Drive,Small SUV 4WD,2022-08-01 00:00:00,696,533,623,17.0
2023,FCA US LLC,Jeep,Wrangler 4dr EcoDiesel 4x4,3.0,6,Auto(A8),22,,25,Turbocharged,Automatic,8,4-Wheel Drive,Small SUV 4WD,2022-08-01 00:00:00,459,352,411,29.0
2023,FCA US LLC,Jeep,Wrangler Rubic 4dr EcoDiesel 4x4,3.0,6,Auto(A8),21,,23,Turbocharged,Automatic,8,4-Wheel Drive,Small SUV 4WD,2022-08-01 00:00:00,484,391,442,26.0
2023,Kia,KIA,Seltos AWD,1.6,4,Auto(AM-S7),25,,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Small SUV 4WD,2022-04-01 00:00:00,357,299,331,30.0
2023,Kia,KIA,Seltos AWD,2.0,4,Auto(AV-S8),27,,29,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,Small SUV 4WD,2022-04-01 00:00:00,333,290,314,31.0
2023,Kia,KIA,Sorento AWD,2.5,4,Auto(AM-S8),22,,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Small SUV 4WD,2022-10-14 00:00:00,415,331,377,27.0
2023,Kia,KIA,Sorento AWD,2.5,4,Auto(S8),23,,24,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2022-10-14 00:00:00,383,345,366,25.0
2023,Kia,KIA,Sorento Hybrid AWD,1.6,4,Auto(AM-S6),36,,34,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,All Wheel Drive,Small SUV 4WD,2022-07-01 00:00:00,252,274,262,33.0
2023,Kia,KIA,Sportage AWD,2.5,4,Auto(S8),23,,25,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2022-02-01 00:00:00,392,314,357,28.0
2023,Kia,KIA,Sportage Hybrid AWD,1.6,4,Auto(AM-S6),38,,38,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,All Wheel Drive,Small SUV 4WD,2022-03-18 00:00:00,232,234,233,38.0
2023,Kia,KIA,Sportage Hybrid FWD,1.6,4,Auto(AM-S6),42,,43,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Small SUV 2WD,2022-03-18 00:00:00,210,200,206,44.0
2023,Kia,KIA,Telluride AWD,3.8,6,Auto(S8),18,,21,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2022-09-15 00:00:00,484,371,433,24.0
2023,Jaguar Land Rover L,Land Rover,Discovery Sport,2.0,4,Auto(S9),19,,20,Turbocharged,Semi-Automatic,9,All Wheel Drive,Small SUV 4WD,2022-02-21 00:00:00,482,381,437,23.0
2023,Jaguar Land Rover L,Land Rover,Range Rover Evoque,2.0,4,Auto(S9),20,,22,Turbocharged,Semi-Automatic,9,All Wheel Drive,Small SUV 4WD,2022-02-21 00:00:00,451,334,398,27.0
2023,Jaguar Land Rover L,Land Rover,Range Rover Evoque MHEV,2.0,4,Auto(S9),21,,23,Turbocharged,Semi-Automatic,9,All Wheel Drive,Small SUV 4WD,2022-02-28 00:00:00,430,348,393,26.0
2023,Jaguar Land Rover L,Land Rover,Range Rover Velar,2.0,4,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2022-06-20 00:00:00,435,341,393,26.0
2023,Jaguar Land Rover L,Land Rover,Range Rover Velar P340 MHEV,3.0,6,Auto(S8),20,,22,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Small SUV 4WD,2022-06-20 00:00:00,447,341,399,26.0
2023,Jaguar Land Rover L,Land Rover,Range Rover Velar P400 MHEV,3.0,6,Auto(S8),19,,21,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Small SUV 4WD,2022-06-20 00:00:00,478,362,426,25.0
2023,Toyota,LEXUS,NX 250 AWD,2.5,4,Auto(S8),25,,28,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2022-10-19 00:00:00,352,276,318,32.0
2023,Toyota,LEXUS,NX 350 AWD,2.4,4,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2022-10-19 00:00:00,393,315,358,28.0
2023,Toyota,LEXUS,NX 350 AWD,2.4,4,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2022-10-19 00:00:00,400,303,356,29.0
2023,Toyota,LEXUS,NX 350h AWD,2.5,4,Auto(AV-S6),41,,39,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Small SUV 4WD,2022-10-19 00:00:00,212,235,225,37.0
2023,Toyota,LEXUS,RX 350 AWD,2.4,4,Auto(S8),21,,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2022-11-09 00:00:00,419,314,371,28.0
2023,Toyota,LEXUS,RX 350h AWD,2.5,4,Auto(AV-S6),37,,36,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Small SUV 4WD,2022-11-09 00:00:00,234,255,243,34.0
2023,Toyota,LEXUS,RX 500h AWD,2.4,4,Auto(AV-S6),27,,27,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Small SUV 4WD,2022-11-09 00:00:00,325,312,326,28.0
2023,Ford Motor Company,Lincoln,CORSAIR AWD,2.0,4,Auto(S8),21,,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2022-11-21 00:00:00,423,313,374,28.0
2023,Ford Motor Company,Lincoln,NAUTILUS AWD,2.0,4,Auto(A8),20,,22,Turbocharged,Automatic,8,All Wheel Drive,Small SUV 4WD,2022-12-16 00:00:00,445,491,404,25.0
2023,Ford Motor Company,Lincoln,NAUTILUS AWD,2.0,4,Auto(S8),20,,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2022-12-16 00:00:00,435,490,404,25.0
2023,Ford Motor Company,Lincoln,NAUTILUS AWD,2.7,6,Auto(S8),19,,21,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2022-12-16 00:00:00,478,352,421,25.0
2023,Maserati,MASERATI,GRECALE GT,2.0,4,Auto(A8),22,,25,Turbocharged,Automatic,8,All Wheel Drive,Small SUV 4WD,2022-07-01 00:00:00,395,298,351,29.0
2023,Maserati,MASERATI,GRECALE MODENA,2.0,4,Auto(A8),22,,25,Turbocharged,Automatic,8,All Wheel Drive,Small SUV 4WD,2022-07-01 00:00:00,395,298,351,29.0
2023,Maserati,MASERATI,GRECALE TROFEO,3.0,6,Auto(A8),18,,20,Turbocharged,Automatic,8,All Wheel Drive,Small SUV 4WD,2022-07-01 00:00:00,495,354,432,25.0
2023,MAZDA,MAZDA,CX-30 4WD,2.5,4,Auto(S6),22,,25,Turbocharged,Semi-Automatic,6,4-Wheel Drive,Small SUV 4WD,2022-11-23 00:00:00,398,299,353,30.0
2023,MAZDA,MAZDA,CX-30 4WD,2.5,4,Auto(S6),26,,29,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Small SUV 4WD,2022-11-23 00:00:00,341,269,309,33.0
2023,MAZDA,MAZDA,CX-5 4WD,2.5,4,Auto(S6),22,,24,Turbocharged,Semi-Automatic,6,4-Wheel Drive,Small SUV 4WD,2022-08-25 00:00:00,406,326,370,27.0
2023,MAZDA,MAZDA,CX-5 4WD,2.5,4,Auto(S6),24,,26,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Small SUV 4WD,2022-08-25 00:00:00,369,297,337,30.0
2023,MAZDA,MAZDA,CX-9 4WD,2.5,4,Auto(S6),20,,23,Turbocharged,Semi-Automatic,6,4-Wheel Drive,Small SUV 4WD,2022-09-20 00:00:00,435,339,392,26.0
2023,MAZDA,MAZDA,MAZDA CX-50 4WD,2.5,4,Auto(S6),23,,25,Turbocharged,Semi-Automatic,6,4-Wheel Drive,Small SUV 4WD,2022-03-28 00:00:00,393,310,356,29.0
2023,MAZDA,MAZDA,MAZDA CX-50 4WD,2.5,4,Auto(S6),24,,27,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Small SUV 4WD,2022-03-28 00:00:00,368,295,335,30.0
2023,Mercedes-Benz,Mercedes-Benz,AMG GLC 43 4MATIC (coupe),3.0,6,Auto(A9),17,,20,Turbocharged,Automatic,9,All Wheel Drive,Small SUV 4WD,2022-10-26 00:00:00,509,365,444,24.0
2023,Mercedes-Benz,Mercedes-Benz,GLA 250 4MATIC,2.0,4,Auto(AM8),23,,26,Turbocharged,Automated Manual,8,All Wheel Drive,Small SUV 4WD,2022-08-02 00:00:00,388,276,337,32.0
2023,Mercedes-Benz,Mercedes-Benz,GLB 250 4MATIC,2.0,4,Auto(AM8),22,,25,Turbocharged,Automated Manual,8,All Wheel Drive,Small SUV 4WD,2022-07-31 00:00:00,402,299,355,30.0
2023,Mercedes-Benz,Mercedes-Benz,GLC 300 4MATIC (Coupe),2.0,4,Auto(A9),20,,22,Turbocharged,Automatic,9,All Wheel Drive,Small SUV 4WD,2022-10-05 00:00:00,445,338,397,26.0
2023,Mercedes-Benz,Mercedes-Benz,GLE 350,2.0,4,Auto(A9),20,,22,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Small SUV 4WD,2022-09-21 00:00:00,444,348,401,25.0
2023,Mercedes-Benz,Mercedes-Benz,GLE 350 4MATIC,2.0,4,Auto(A9),20,,21,Turbocharged,Automatic,9,All Wheel Drive,Small SUV 4WD,2022-09-22 00:00:00,454,362,413,24.0
2023,Nissan,MITSUBISHI MOTORS,Outlander 4WD,2.5,4,Auto(AV-S8),24,,26,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),8,4-Wheel Drive,Small SUV 4WD,2022-09-01 00:00:00,364,297,342,30.0
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS 4WD,1.5,4,Auto(AV-S8),25,,25,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),8,4-Wheel Drive,Small SUV 4WD,2022-04-01 00:00:00,360,332,347,26.0
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS ES 4WD,1.5,4,Auto(AV-S8),25,,26,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),8,4-Wheel Drive,Small SUV 4WD,2022-04-01 00:00:00,353,318,337,28.0
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,Outlander Sport 4WD,2.0,4,Auto(AV-S6),23,,26,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,4-Wheel Drive,Small SUV 4WD,2022-11-01 00:00:00,377,302,343,29.0
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,Outlander Sport 4WD,2.4,4,Auto(AV-S6),23,,25,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,4-Wheel Drive,Small SUV 4WD,2022-11-01 00:00:00,383,309,350,28.0
2023,Nissan,NISSAN,PATHFINDER 4WD,3.5,6,Auto(S9),21,,23,Naturally Aspirated,Semi-Automatic,9,4-Wheel Drive,Small SUV 4WD,2022-09-09 00:00:00,424,325,379,27.0
2023,Nissan,NISSAN,PATHFINDER 4WD ROCK CREEK,3.5,6,Auto(S9),20,,21,Naturally Aspirated,Semi-Automatic,9,4-Wheel Drive,Small SUV 4WD,2022-08-26 00:00:00,452,377,418,23.0
2023,Nissan,NISSAN,PATHFINDER 4WD SL/PLATINUM,3.5,6,Auto(S9),20,,22,Naturally Aspirated,Semi-Automatic,9,4-Wheel Drive,Small SUV 4WD,2022-09-09 00:00:00,439,344,396,25.0
2023,Nissan,NISSAN,ROGUE AWD,1.5,3,Auto(AV-S8),28,,31,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,Small SUV 4WD,2022-12-12 00:00:00,317,254,287,35.0
2023,Nissan,NISSAN,ROGUE AWD,1.5,3,Auto(AV-S8),28,,31,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,Small SUV 4WD,2022-08-23 00:00:00,318,255,287,35.0
2023,Nissan,NISSAN,ROGUE AWD SL/PLATINUM,1.5,3,Auto(AV-S8),28,,31,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,Small SUV 4WD,2022-12-20 00:00:00,318,262,287,34.0
2023,Nissan,NISSAN,ROGUE AWD SL/PLATINUM,1.5,3,Auto(AV-S8),28,,31,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,Small SUV 4WD,2022-08-23 00:00:00,318,262,288,34.0
2023,Porsche,Porsche,Macan,2.0,4,Auto(AM-S7),19,,21,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Small SUV 4WD,2022-08-12 00:00:00,468,352,424,25.0
2023,Porsche,Porsche,Macan GTS,2.9,6,Auto(AM-S7),17,,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Small SUV 4WD,2022-08-12 00:00:00,506,403,466,22.0
2023,Porsche,Porsche,Macan S,2.9,6,Auto(AM-S7),17,,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Small SUV 4WD,2022-08-12 00:00:00,520,381,466,23.0
2023,Porsche,Porsche,Macan T,2.0,4,Auto(AM-S7),19,,21,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Small SUV 4WD,2022-08-26 00:00:00,463,361,417,25.0
2023,Subaru,Subaru,CROSSTREK AWD,2.0,4,Auto(AV-S8),28,,30,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,Small SUV 4WD,2022-05-17 00:00:00,322,265,297,33.0
2023,Subaru,Subaru,CROSSTREK AWD,2.0,4,Manual(M6),22,,25,Naturally Aspirated,Manual,6,All Wheel Drive,Small SUV 4WD,2022-05-17 00:00:00,395,305,355,29.0
2023,Subaru,Subaru,CROSSTREK AWD,2.5,4,Auto(AV-S8),27,,29,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,Small SUV 4WD,2022-05-17 00:00:00,334,264,303,34.0
2023,Subaru,Subaru,FORESTER AWD,2.5,4,Auto(AV-S7),26,,29,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,All Wheel Drive,Small SUV 4WD,2022-08-18 00:00:00,341,272,310,33.0
